GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",996,67,541,94,47,37,95,55,313,98,3.36,0.38,4.43,0.31,4.19,1.02,4.13,0.63,1.13,0.14,683,97,541,94,47,37,95,55,(X),(X),4.30,0.23,4.35,0.29,4.19,1.02,4.07,0.64,(X),(X),481,101,398,98,11,19,72,52,(X),(X),17.5,14.6,19.1,17.3,0.0,82.3,11.1,18.9,(X),(X),48.4,19.4,49.2,23.4,0.0,82.3,51.4,33.3,(X),(X),34.1,15.3,31.7,18.7,100.0,82.2,37.5,35.2,(X),(X),996,67,541,94,47,37,95,55,313,98,52.9,10.0,76.0,8.9,59.6,48.0,92.6,12.0,0.0,8.4,12.9,4.6,16.3,7.3,19.1,34.3,7.4,12.0,7.7,11.6,28.4,9.7,(X),(X),(X),(X),(X),(X),90.4,11.0,2.4,3.6,(X),(X),(X),(X),(X),(X),7.7,11.6,0.0,2.7,(X),(X),(X),(X),(X),(X),(X),(X),3.5,3.4,(X),(X),(X),(X),(X),(X),(X),(X),44.7,7.5,46.0,14.4,100.0,39.8,44.2,28.2,34.2,15.6,55.3,7.5,54.0,14.4,0.0,39.8,55.8,28.2,65.8,15.6,0.0,2.7,0.0,5.0,0.0,39.8,0.0,24.7,0.0,8.4,39.9,9.5,41.0,11.3,40.4,48.0,28.4,25.5,41.2,24.2,60.1,9.5,59.0,11.3,59.6,48.0,71.6,25.5,58.8,24.2
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",1831,100,989,111,70,49,196,80,576,112,3.36,0.31,4.28,0.34,4.89,2.08,4.51,1.18,1.21,0.13,1255,108,989,111,70,49,196,80,(X),(X),4.24,0.34,4.26,0.33,4.21,1.52,4.13,1.16,(X),(X),772,108,669,87,35,39,68,61,(X),(X),29.3,11.4,27.1,10.8,34.3,58.7,48.5,51.5,(X),(X),23.7,11.6,27.4,13.1,0.0,46.1,0.0,32.0,(X),(X),47.0,12.9,45.6,12.2,65.7,58.7,51.5,51.5,(X),(X),1831,100,989,111,70,49,196,80,576,112,46.8,6.2,72.3,7.0,65.7,32.3,48.5,24.6,0.0,4.7,25.5,4.7,19.6,6.0,31.4,30.5,31.6,20.6,32.8,13.8,25.7,5.3,(X),(X),(X),(X),(X),(X),81.8,10.6,6.5,3.6,(X),(X),(X),(X),(X),(X),20.7,11.6,1.0,1.2,(X),(X),(X),(X),(X),(X),(X),(X),4.2,2.8,(X),(X),(X),(X),(X),(X),(X),(X),66.6,5.8,84.5,7.0,82.9,27.0,60.2,20.8,35.9,11.3,19.9,5.3,11.8,6.5,17.1,27.0,30.1,20.6,30.6,12.4,13.5,4.6,3.6,3.0,0.0,31.3,9.7,13.7,33.5,12.5,85.6,6.6,89.6,7.8,74.3,28.3,75.5,21.3,83.7,11.3,14.4,6.6,10.4,7.8,25.7,28.3,24.5,21.3,16.3,11.3
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",1467,115,709,126,40,34,214,100,504,105,2.49,0.23,3.25,0.34,3.05,0.59,2.89,0.57,1.20,0.13,963,104,709,126,40,34,214,100,(X),(X),3.11,0.29,3.24,0.34,2.80,0.69,2.75,0.56,(X),(X),518,84,357,99,21,25,140,81,(X),(X),19.5,10.9,26.1,13.2,0.0,59.5,5.7,9.4,(X),(X),10.0,7.9,14.6,10.8,0.0,59.5,0.0,17.7,(X),(X),70.5,13.7,59.4,15.0,100.0,59.5,94.3,9.4,(X),(X),1467,115,709,126,40,34,214,100,504,105,36.4,6.5,51.6,11.4,52.5,41.9,65.4,21.2,1.4,2.0,23.4,5.1,18.5,6.3,25.0,38.1,14.5,13.5,34.1,10.6,29.0,6.5,(X),(X),(X),(X),(X),(X),84.5,10.1,7.0,3.4,(X),(X),(X),(X),(X),(X),20.2,9.0,0.3,0.5,(X),(X),(X),(X),(X),(X),(X),(X),4.0,2.5,(X),(X),(X),(X),(X),(X),(X),(X),58.6,7.2,70.7,10.9,52.5,44.8,50.0,21.7,45.6,13.0,41.4,7.2,29.3,10.9,47.5,44.8,50.0,21.7,54.4,13.0,0.0,1.9,0.0,3.8,0.0,43.1,0.0,12.0,0.0,5.3,67.0,6.6,80.1,9.7,100.0,43.1,29.0,18.9,62.1,13.5,33.0,6.6,19.9,9.7,0.0,43.1,71.0,18.9,37.9,13.5
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",1779,127,1195,137,83,40,98,64,403,107,2.77,0.16,3.24,0.24,3.52,0.90,3.46,0.93,1.05,0.06,1376,147,1195,137,83,40,98,64,(X),(X),3.26,0.21,3.24,0.24,3.28,0.98,3.46,0.93,(X),(X),594,107,549,104,25,27,20,24,(X),(X),11.1,8.2,12.0,8.9,0.0,54.6,0.0,61.0,(X),(X),17.0,11.7,16.2,12.5,48.0,52.0,0.0,61.0,(X),(X),71.9,13.0,71.8,13.6,52.0,52.0,100.0,61.0,(X),(X),1779,127,1195,137,83,40,98,64,403,107,35.5,4.7,47.9,8.0,48.2,32.9,20.4,25.1,0.0,6.6,38.7,6.8,26.8,8.4,53.0,38.4,79.6,25.1,61.3,14.0,21.9,5.9,(X),(X),(X),(X),(X),(X),96.5,4.6,8.7,3.0,(X),(X),(X),(X),(X),(X),38.2,12.1,0.8,1.0,(X),(X),(X),(X),(X),(X),(X),(X),0.7,1.1,(X),(X),(X),(X),(X),(X),(X),(X),89.3,4.2,96.4,4.6,74.7,36.5,75.5,34.3,74.4,9.4,10.7,4.2,3.6,4.6,25.3,36.5,24.5,34.3,25.6,9.4,0.0,1.5,0.0,2.3,0.0,27.6,0.0,24.1,0.0,6.6,91.3,4.3,95.9,4.7,84.3,26.1,100.0,24.1,76.9,12.1,8.7,4.3,4.1,4.7,15.7,26.1,0.0,24.1,23.1,12.1
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",4453,225,3093,241,84,82,222,139,1054,249,2.82,0.14,3.33,0.21,2.33,0.11,3.56,1.07,1.19,0.09,3399,231,3093,241,84,82,222,139,(X),(X),3.31,0.17,3.32,0.20,2.33,0.11,3.51,1.08,(X),(X),1702,153,1603,174,0,17,99,91,(X),(X),33.0,12.3,30.7,12.1,-,**,69.7,37.2,(X),(X),13.3,12.1,14.2,12.9,-,**,0.0,23.9,(X),(X),53.7,13.3,55.1,13.6,-,**,30.3,37.2,(X),(X),4453,225,3093,241,84,82,222,139,1054,249,38.6,3.4,52.4,5.6,0.0,27.3,44.6,27.8,0.0,2.6,30.4,5.3,18.4,6.2,73.8,40.4,44.6,26.1,58.9,12.2,19.6,5.1,(X),(X),(X),(X),(X),(X),83.0,8.6,11.2,4.0,(X),(X),(X),(X),(X),(X),47.2,12.9,0.0,0.6,(X),(X),(X),(X),(X),(X),(X),(X),3.4,2.3,(X),(X),(X),(X),(X),(X),(X),(X),82.1,5.3,90.3,6.4,73.8,40.4,89.6,17.4,57.2,13.0,9.4,4.8,7.6,6.0,0.0,27.3,0.0,11.6,17.3,11.8,8.5,3.1,2.1,2.5,26.2,40.4,10.4,17.4,25.5,9.7,92.3,3.3,97.1,2.5,100.0,27.3,64.0,27.2,83.5,11.4,7.7,3.3,2.9,2.5,0.0,27.3,36.0,27.2,16.5,11.4
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",779,49,332,72,11,16,168,56,268,73,3.17,0.23,4.16,0.43,2.36,0.40,4.10,0.55,1.40,0.33,511,81,332,72,11,16,168,56,(X),(X),4.01,0.33,4.11,0.43,2.36,0.40,3.93,0.52,(X),(X),313,54,230,51,0,11,83,38,(X),(X),23.0,11.0,31.3,14.2,-,**,0.0,27.6,(X),(X),37.1,12.0,46.1,15.6,-,**,12.0,18.3,(X),(X),39.9,12.9,22.6,12.6,-,**,88.0,18.3,(X),(X),779,49,332,72,11,16,168,56,268,73,42.4,7.5,69.3,10.7,0.0,82.3,59.5,21.6,0.0,9.7,24.8,7.2,23.8,11.1,100.0,82.2,34.5,18.4,16.8,14.7,23.9,9.3,(X),(X),(X),(X),(X),(X),69.4,23.9,3.9,4.0,(X),(X),(X),(X),(X),(X),11.2,12.1,0.9,1.4,(X),(X),(X),(X),(X),(X),(X),(X),3.1,3.1,(X),(X),(X),(X),(X),(X),(X),(X),55.6,9.6,58.4,13.7,100.0,82.2,64.3,23.6,44.8,20.8,44.4,9.6,41.6,13.7,0.0,82.3,35.7,23.6,55.2,20.8,0.0,3.5,0.0,7.9,0.0,82.3,0.0,15.1,0.0,9.7,54.8,10.8,59.9,15.6,100.0,82.2,48.2,26.8,50.7,23.3,45.2,10.8,40.1,15.6,0.0,82.3,51.8,26.8,49.3,23.3
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",1514,113,1009,160,61,52,250,138,194,72,3.57,0.27,3.83,0.34,3.49,0.89,4.23,0.89,1.35,0.26,1320,117,1009,160,61,52,250,138,(X),(X),3.72,0.25,3.67,0.31,3.49,0.89,3.97,0.89,(X),(X),672,139,532,158,0,15,140,82,(X),(X),17.6,10.0,22.2,12.1,-,**,0.0,17.7,(X),(X),17.6,11.7,11.8,7.2,-,**,39.3,43.4,(X),(X),64.9,11.6,66.0,12.2,-,**,60.7,43.4,(X),(X),1514,113,1009,160,61,52,250,138,194,72,47.3,8.2,53.7,11.1,36.1,45.6,60.8,26.3,0.0,13.2,33.5,9.1,29.3,9.3,52.5,46.0,32.0,24.1,51.0,22.5,8.7,4.2,(X),(X),(X),(X),(X),(X),68.0,24.0,3.8,2.2,(X),(X),(X),(X),(X),(X),29.9,16.6,0.0,1.8,(X),(X),(X),(X),(X),(X),(X),(X),4.6,4.1,(X),(X),(X),(X),(X),(X),(X),(X),86.6,5.9,90.9,6.4,70.5,44.0,68.4,25.8,92.8,11.2,13.4,5.9,9.1,6.4,29.5,44.0,31.6,25.8,7.2,11.2,0.0,1.8,0.0,2.7,0.0,34.4,0.0,10.4,0.0,13.2,79.9,7.8,79.5,10.0,70.5,44.0,68.4,25.8,100.0,13.2,20.1,7.8,20.5,10.0,29.5,44.0,31.6,25.8,0.0,13.2
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",1574,125,1038,139,84,70,277,108,175,77,4.26,0.29,4.45,0.43,4.08,0.74,4.71,0.80,2.52,1.35,1399,134,1038,139,84,70,277,108,(X),(X),4.34,0.33,4.41,0.43,2.94,0.63,4.52,0.66,(X),(X),902,119,652,139,53,57,197,84,(X),(X),16.7,7.6,15.5,10.3,0.0,37.4,25.4,21.8,(X),(X),19.8,10.0,19.8,12.9,47.2,50.9,12.7,17.0,(X),(X),63.4,10.8,64.7,12.7,52.8,50.9,61.9,24.1,(X),(X),1574,125,1038,139,84,70,277,108,175,77,60.7,6.8,64.5,8.7,90.5,17.8,75.8,18.3,0.0,14.5,28.2,7.2,27.0,9.4,9.5,17.8,20.6,19.4,56.6,22.7,6.5,3.1,(X),(X),(X),(X),(X),(X),58.9,23.1,4.0,2.7,(X),(X),(X),(X),(X),(X),36.0,21.0,0.0,1.7,(X),(X),(X),(X),(X),(X),(X),(X),5.5,4.4,(X),(X),(X),(X),(X),(X),(X),(X),71.5,7.3,72.1,10.3,70.2,39.6,59.2,21.1,88.6,17.8,28.5,7.3,27.9,10.3,29.8,39.6,40.8,21.1,11.4,17.8,0.0,1.7,0.0,2.6,0.0,27.3,0.0,9.4,0.0,14.5,62.5,8.4,66.3,12.0,42.9,40.2,46.9,21.5,74.3,23.3,37.5,8.4,33.7,12.0,57.1,40.2,53.1,21.5,25.7,23.3
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",810,83,463,91,41,46,98,59,208,84,3.26,0.29,4.05,0.34,3.51,1.26,2.94,0.68,1.61,0.58,602,94,463,91,41,46,98,59,(X),(X),3.75,0.32,3.98,0.35,3.44,1.06,2.78,0.66,(X),(X),360,91,292,90,37,46,31,27,(X),(X),28.3,15.4,32.2,17.6,0.0,44.8,25.8,37.4,(X),(X),40.3,16.1,49.7,18.4,0.0,44.8,0.0,49.0,(X),(X),31.4,12.9,18.2,10.2,100.0,44.8,74.2,37.4,(X),(X),810,83,463,91,41,46,98,59,208,84,44.9,10.5,63.9,11.5,90.2,25.1,31.6,27.1,0.0,12.4,15.1,4.3,13.2,5.7,0.0,42.6,6.1,10.7,26.4,18.0,17.8,6.4,(X),(X),(X),(X),(X),(X),69.2,21.4,2.2,2.1,(X),(X),(X),(X),(X),(X),8.7,9.2,0.0,3.3,(X),(X),(X),(X),(X),(X),(X),(X),4.4,3.6,(X),(X),(X),(X),(X),(X),(X),(X),47.8,6.0,57.7,11.8,17.1,37.2,23.5,21.2,43.3,20.6,52.2,6.0,42.3,11.8,82.9,37.2,76.5,21.2,56.7,20.6,0.0,3.3,0.0,5.8,0.0,42.6,0.0,24.1,0.0,12.4,47.7,6.0,56.8,11.5,17.1,37.2,29.6,23.5,41.8,21.1,52.3,6.0,43.2,11.5,82.9,37.2,70.4,23.5,58.2,21.1
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",2408,190,709,145,72,80,270,110,1357,197,2.19,0.18,3.47,0.36,2.72,0.51,3.48,0.55,1.25,0.11,1051,171,709,145,72,80,270,110,(X),(X),3.30,0.32,3.47,0.36,2.54,0.40,3.07,0.62,(X),(X),537,127,372,124,13,20,152,94,(X),(X),25.9,14.7,24.2,20.1,100.0,75.7,23.7,18.9,(X),(X),34.3,17.0,36.3,20.9,0.0,75.7,32.2,35.5,(X),(X),39.9,19.9,39.5,24.3,0.0,75.7,44.1,34.9,(X),(X),2408,190,709,145,72,80,270,110,1357,197,23.6,5.2,54.9,14.4,37.5,55.8,56.3,22.4,0.0,2.0,20.3,4.1,23.1,9.1,19.4,38.8,19.3,14.6,19.1,7.5,47.3,6.7,(X),(X),(X),(X),(X),(X),83.9,6.8,6.3,3.5,(X),(X),(X),(X),(X),(X),11.2,6.2,0.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),6.7,3.3,(X),(X),(X),(X),(X),(X),(X),(X),23.6,5.3,42.2,12.5,19.4,38.8,30.0,23.5,12.8,6.9,75.7,5.4,55.6,13.1,80.6,38.8,70.0,23.5,87.2,6.9,0.7,1.0,2.3,3.4,0.0,30.7,0.0,9.7,0.0,2.0,30.8,6.1,44.1,12.1,0.0,30.7,30.0,23.5,25.6,8.4,69.2,6.1,55.9,12.1,100.0,30.7,70.0,23.5,74.4,8.4
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",2592,149,1647,169,89,73,216,120,640,139,2.78,0.12,3.39,0.17,3.33,1.35,3.02,0.32,1.07,0.07,1952,136,1647,169,89,73,216,120,(X),(X),3.34,0.16,3.39,0.17,3.33,1.35,3.02,0.32,(X),(X),940,120,802,125,58,67,80,96,(X),(X),27.7,9.0,29.9,9.7,0.0,35.5,25.0,52.8,(X),(X),12.2,9.0,9.4,6.4,69.0,57.2,0.0,28.4,(X),(X),60.1,12.3,60.7,11.5,31.0,57.2,75.0,52.8,(X),(X),2592,149,1647,169,89,73,216,120,640,139,38.0,4.2,51.4,6.2,65.2,41.8,37.0,33.8,0.0,4.2,32.1,4.8,24.8,5.9,12.4,23.3,35.2,24.7,52.5,13.1,23.2,4.6,(X),(X),(X),(X),(X),(X),93.9,6.6,9.2,3.7,(X),(X),(X),(X),(X),(X),37.3,13.2,0.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),1.5,1.7,(X),(X),(X),(X),(X),(X),(X),(X),93.3,2.2,96.5,2.8,87.6,23.3,89.8,15.8,87.0,8.5,6.7,2.2,3.5,2.8,12.4,23.3,10.2,15.8,13.0,8.5,0.0,1.1,0.0,1.7,0.0,26.1,0.0,11.9,0.0,4.2,91.4,5.0,98.1,2.3,55.1,49.8,72.2,35.1,85.6,9.4,8.6,5.0,1.9,2.3,44.9,49.8,27.8,35.1,14.4,9.4
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",2408,148,1574,156,94,73,249,106,491,124,2.85,0.14,3.30,0.16,4.19,0.77,2.84,0.31,1.16,0.10,1917,124,1574,156,94,73,249,106,(X),(X),3.25,0.14,3.30,0.16,3.63,0.78,2.77,0.25,(X),(X),718,102,580,111,37,57,101,67,(X),(X),13.9,8.4,15.7,9.5,0.0,44.8,8.9,18.1,(X),(X),19.5,10.4,17.8,10.0,100.0,44.8,0.0,23.5,(X),(X),66.6,10.7,66.6,12.8,0.0,44.8,91.1,18.1,(X),(X),2408,148,1574,156,94,73,249,106,491,124,31.6,3.6,36.8,5.5,57.4,41.2,51.4,20.6,0.0,5.4,38.8,5.5,37.2,6.8,42.6,41.2,42.2,19.0,41.5,14.2,17.4,4.5,(X),(X),(X),(X),(X),(X),85.3,8.8,4.6,2.0,(X),(X),(X),(X),(X),(X),22.4,10.2,0.6,1.0,(X),(X),(X),(X),(X),(X),(X),(X),3.2,1.9,(X),(X),(X),(X),(X),(X),(X),(X),83.1,4.9,95.4,3.3,100.0,25.0,74.3,18.0,45.0,17.6,15.9,4.6,3.2,2.5,0.0,25.0,25.7,18.0,55.0,17.6,0.9,1.3,1.4,2.0,0.0,25.0,0.0,10.4,0.0,5.4,88.5,4.8,95.4,4.8,100.0,25.0,85.1,13.9,65.8,17.4,11.5,4.8,4.6,4.8,0.0,25.0,14.9,13.9,34.2,17.4
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",1517,63,630,109,49,41,233,87,605,110,2.38,0.13,3.27,0.24,2.37,0.17,2.79,0.26,1.30,0.15,912,116,630,109,49,41,233,87,(X),(X),3.10,0.16,3.27,0.24,2.37,0.17,2.79,0.26,(X),(X),396,58,284,67,0,11,112,59,(X),(X),12.6,8.5,14.8,11.3,-,**,7.1,10.6,(X),(X),22.7,13.9,21.5,16.7,-,**,25.9,30.2,(X),(X),64.6,15.8,63.7,18.3,-,**,67.0,34.6,(X),(X),1517,63,630,109,49,41,233,87,605,110,27.0,3.7,45.1,9.2,0.0,39.0,48.1,20.7,2.3,3.7,33.6,6.5,35.6,12.9,85.7,27.3,11.6,13.1,35.7,12.3,30.5,6.0,(X),(X),(X),(X),(X),(X),76.4,12.1,12.0,4.3,(X),(X),(X),(X),(X),(X),30.1,11.3,4.7,4.0,(X),(X),(X),(X),(X),(X),(X),(X),1.5,2.4,(X),(X),(X),(X),(X),(X),(X),(X),76.7,5.7,85.9,8.1,100.0,39.0,85.8,15.7,61.7,12.6,23.3,5.7,14.1,8.1,0.0,39.0,14.2,15.7,38.3,12.6,0.0,1.8,0.0,4.3,0.0,39.0,0.0,11.1,0.0,4.4,86.6,5.2,92.9,5.5,85.7,27.3,64.8,21.9,88.6,7.5,13.4,5.2,7.1,5.5,14.3,27.3,35.2,21.9,11.4,7.5
1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois",2376,119,1288,210,103,77,81,54,904,178,2.42,0.15,3.08,0.20,3.40,1.13,2.35,0.14,1.36,0.24,1472,201,1288,210,103,77,81,54,(X),(X),3.05,0.17,3.08,0.20,3.24,0.92,2.35,0.14,(X),(X),645,170,603,182,28,33,14,22,(X),(X),24.2,15.0,25.9,15.7,0.0,51.6,0.0,72.9,(X),(X),2.3,3.9,2.5,4.1,0.0,51.6,0.0,72.9,(X),(X),73.5,15.4,71.6,16.2,100.0,51.6,100.0,72.9,(X),(X),2376,119,1288,210,103,77,81,54,904,178,29.7,6.4,50.0,9.8,45.6,45.0,17.3,26.5,0.0,3.0,29.0,5.0,22.9,7.5,40.8,49.6,82.7,26.5,31.4,10.4,28.7,6.6,(X),(X),(X),(X),(X),(X),75.4,12.1,10.6,4.3,(X),(X),(X),(X),(X),(X),27.8,10.7,0.0,1.1,(X),(X),(X),(X),(X),(X),(X),(X),7.0,4.8,(X),(X),(X),(X),(X),(X),(X),(X),51.6,5.7,63.1,9.7,33.0,33.0,59.3,33.6,36.6,12.5,48.4,5.7,36.9,9.7,67.0,33.0,40.7,33.6,63.4,12.5,0.0,1.1,0.0,2.1,0.0,23.1,0.0,28.1,0.0,3.0,54.8,5.8,62.6,11.1,33.0,33.0,79.0,30.8,43.9,11.9,45.2,5.8,37.4,11.1,67.0,33.0,21.0,30.8,56.1,11.9
1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois",1160,89,385,86,61,48,139,58,575,104,2.02,0.18,3.05,0.32,2.89,1.02,2.84,0.72,1.05,0.05,585,90,385,86,61,48,139,58,(X),(X),2.88,0.23,3.05,0.32,2.41,0.42,2.63,0.50,(X),(X),242,77,163,80,21,34,58,42,(X),(X),16.1,13.0,23.9,18.2,0.0,59.5,0.0,35.5,(X),(X),40.5,21.6,47.2,23.8,100.0,59.5,0.0,35.5,(X),(X),43.4,22.6,28.8,24.0,0.0,59.5,100.0,35.5,(X),(X),1160,89,385,86,61,48,139,58,575,104,20.9,6.5,42.3,16.2,34.4,44.0,41.7,24.9,0.0,4.7,31.6,8.4,28.6,13.8,19.7,26.1,23.0,19.3,36.9,11.1,47.7,7.6,(X),(X),(X),(X),(X),(X),96.2,3.6,16.3,5.6,(X),(X),(X),(X),(X),(X),32.9,10.4,0.0,2.3,(X),(X),(X),(X),(X),(X),(X),(X),2.7,3.0,(X),(X),(X),(X),(X),(X),(X),(X),36.9,7.6,72.5,14.2,42.6,41.5,0.0,17.9,21.4,9.9,63.1,7.6,27.5,14.2,57.4,41.5,100.0,17.9,78.6,9.9,0.0,2.3,0.0,6.9,0.0,34.4,0.0,17.9,0.0,4.7,88.2,6.5,97.9,3.3,86.9,20.8,56.1,31.1,89.6,7.9,11.8,6.5,2.1,3.3,13.1,20.8,43.9,31.1,10.4,7.9
1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois",1922,73,974,112,109,83,150,75,689,130,2.31,0.13,2.98,0.14,3.77,0.46,2.27,0.15,1.13,0.09,1233,133,974,112,109,83,150,75,(X),(X),2.95,0.15,2.98,0.14,3.62,0.56,2.27,0.15,(X),(X),423,82,367,76,17,19,39,32,(X),(X),32.6,13.8,33.0,14.7,100.0,66.2,0.0,43.7,(X),(X),9.2,8.3,10.6,9.6,0.0,66.2,0.0,43.7,(X),(X),58.2,14.0,56.4,15.0,0.0,66.2,100.0,43.7,(X),(X),1922,73,974,112,109,83,150,75,689,130,22.7,4.2,37.7,6.3,27.5,24.2,26.0,22.9,0.0,3.9,37.8,4.4,40.6,7.0,35.8,37.6,30.0,26.7,36.0,11.4,31.2,5.8,(X),(X),(X),(X),(X),(X),87.1,8.9,10.5,4.7,(X),(X),(X),(X),(X),(X),29.2,11.5,0.0,1.4,(X),(X),(X),(X),(X),(X),(X),(X),5.5,3.7,(X),(X),(X),(X),(X),(X),(X),(X),60.0,4.6,81.2,6.9,55.0,37.5,26.0,22.1,38.3,10.4,40.0,4.6,18.8,6.9,45.0,37.5,74.0,22.1,61.7,10.4,0.0,1.4,0.0,2.8,0.0,22.1,0.0,16.7,0.0,3.9,75.0,5.0,89.8,6.2,44.0,33.3,34.7,24.9,67.6,11.7,25.0,5.0,10.2,6.2,56.0,33.3,65.3,24.9,32.4,11.7
